mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
x,破盤價/西門站/帆船新地標/3+1房含車,55000,63800,https://rent.591.com.tw/rent-detail-12375720.html,萬華區西寧南路,,,"8,800元/月",仲介: 蔡先生 (收服務費),No,"冰箱, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 1陽台, 電梯, 機械車位",4房2廳2衛,52坪,10F/27F,電梯大樓,12375720,2022-04-25,"Line ID:a0912315517超值好案~錯過不再~機械車位，可停一般休旅◆特色：西門町商圈~帆船酒店新地標~高樓景觀名邸~社區公設齊全~室內泳池~健身房~KTV~等◆交通：西門捷運站約300公尺***********小叮嚀：帶看辛苦~成交後均會收取服務費***********讓最專業最有熱誠的經理人替您服務☆☆☆☆☆看屋請提前電話預約☆☆☆☆☆經紀業：大三通不動產有限公司經紀人:102年新北經字002714號照片提供參考~如有變動~以現場為主~管理費社區偶會調整~管理費以最後簽約當下為準
本房屋近西門捷運站。",0912-315-517,男女皆可,Taipei,no
,限女性.無對外窗，走道窗.松山車站旁,7300,7300,https://rent.591.com.tw/rent-detail-12471475.html,信義區松山路113號,,,無,屋主: 王先生 (仲介勿擾),No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 桌椅",獨立套房,5坪,4F/4F,公寓,12471475,2022-04-25,"限女性.無對外窗，走道窗.溫馨漂亮裝潢.低租金.松山火車站旁.五分埔商圈旁.屈臣氏樓上.地段超棒.生活機能佳.交通方便.附家具.家電.公用洗衣機.飲水器.租金含水費.網路.瓦斯費，電費一度五元地段棒.近公車站牌.松山火車站.超商.銀行.松山路商圈.小吃街.饒河街夜市.王先生0936-107-106
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近松山火車站公車站、松山火車站公車站、後山埤捷運站。",0936-107-106,限女生,Taipei,yes
,近歐洲學校.芝山捷運4房*坡平車位,75000,77500,https://rent.591.com.tw/rent-detail-12490160.html,士林區文林路,電梯大樓,費用另計,,仲介: 王先生 (收服務費),No,"洗衣機, 冷氣, 熱水器, 衣櫃, 天然瓦斯, 1陽台, 電梯, 平面車位",4房2廳2衛,49.28坪,5F/13F,電梯大樓,12490160,2022-04-25,"* 鄰近-歐洲小學、台灣戲曲中心、捷運芝山站* 室內空間寬敞明亮，正 4 房格局，雙衛浴* 租金內含管理費，坡道平面式車位(費用另計)* 鄰近-天母SOGO、家樂福，商圈成熟，機能強請來電洽詢，訊息留言，常無法即時回覆歡迎來電 : 0916-177-582 王先生恒佳房屋有限公司經紀人:余錫光(93)北市經證字第00973號
附近有便利商店、傳統市場、百貨公司、公園綠地、學校。
本房屋近芝山捷運站。",0916-177-582,男女皆可,Taipei,no
,北醫四房華廈附坡平大車位,46500,93000,https://rent.591.com.tw/rent-detail-12365615.html,信義區吳興街284巷,山景園,,"46,500元/月",仲介: 張哲瑋 (收服務費),,"冰箱, 洗衣機, 冷氣, 熱水器, 天然瓦斯, 椅子, 2陽台, 平面車位",4房2廳2衛,37坪,5F/6F,電梯大樓,12365615,2022-04-25,物件特色：1.北醫商圈機能性極佳。2.適合學生分租或家庭。3.附一坡平大車位，可停兩部「轎車」。4.四房與客餐廳都有冷氣。5.收納空間都已做好，剛粉刷清潔完畢。6.客餐廳很大，優質居住空間。7.一間大套房三間雅房，皆有明亮對外窗。8.附冰箱、洗衣機、熱水器。9.廚房整修換新沒多久，附洗碗機、烘碗機。10.前後大陽台，後陽台面山景綠蔭。11.附車位的電梯華廈在北醫很少釋出，敬請把握。--提供客戶最專業與積極的服務，是哲瑋95年入行堅持到現在的初衷，無論您是對物件有興趣或有任何房地產相關問題，都歡迎隨時來電或加哲瑋的Line來洽詢。Line ID : roger10020816E-mail：roger10020816@gmail.com手機：0953009459 張哲瑋 Roger有爲不動產經紀股份有限公司 經紀人:董亮彥  證號:(104)新北經字第003179號,0953-009-459,,Taipei,no
,💗中山站/大套房/傢俱全/租金低💗,13499,13499,https://rent.591.com.tw/rent-detail-12439078.html,中山區林森北路119巷,,,無,仲介: 白小姐 (收服務費),Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發, 桌椅",獨立套房,9坪,5F/5F,公寓,12439078,2022-04-25,💗鄰近條通  美食任選💗中山站  林森公園  麥當勞 💗室內空間大  傢俱齊全💗看屋 0931-397-946 白小姐💗成交會收取半個月服務費,0931-397-946,男女皆可,Taipei,no
,仁愛圓環分租雅房,14000,14000,https://rent.591.com.tw/rent-detail-12378149.html,大安區仁愛路四段48巷15號,,,,屋主: 陳小姐 (仲介勿擾),Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 陽台",雅房,6坪,2F/4F,公寓,12378149,2022-04-25,"仁愛圓環旁分租雅房出租💫⭐️💥🌲市中心的寧靜住宅區，安靜又有公園🚇走路8分鐘到捷運大安站，10分鐘到忠孝敦化站🚌 各個路口都有公車站牌，去哪都超方便👜走路8分鐘就可以到東區逛街或上瑜珈🏡公寓二樓而已不用爬的很高很累很喘🧡每週收垃圾3次，不用再追垃圾車啦🌟對面是全家，巷口是家樂福，7-11在隔壁條路而已🐈 可養貓#押金2個月#租期一年#即刻開放看屋#年繳有優惠，小幫手也有優惠以上都包含第四台+WiFi+超美客廳+可以開火的大廚房+還有可晾衣服的陽台🎉🎉如果你是喜歡有質感生活的男生&女生可以配合一起維持生活品質的好室友又超好相處可以群體生活的nice person快來一起住吧☺️☺️☺️#嚴選房客#性別友善#共生公寓#禁煙#一週內起租佳💕幫你嚴選好室友💕只選好房客，你挑好房子，我也會挑好房客是否適合共居生活唷～因此你也會認識高品質、好相處的室友～🦋喜歡請留言      私訊陳小姐約看喔！       Line: strongestemily附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構。本房屋近仁愛敦化路口公車站、大安捷運站、忠孝敦化捷運站。
本房屋近仁愛敦化路口公車站、大安捷運站、忠孝敦化捷運站。",0921-345-530,男女皆可,Taipei,yes
,最高CP之涵碧3房車,48000,53658,https://rent.591.com.tw/rent-detail-12378242.html,內湖區文德路269號,,費用另計,"3,158元/月",仲介: 李小姐 (收服務費),Yes,"冷氣, 熱水器, 天然瓦斯, 1陽台, 電梯, 平面車位",3房2廳2衛,25.05坪,7F/11F,電梯大樓,12378242,2022-04-25,"全室將重新油漆後出租~冷氣全配用&quot;日立&quot;~熱水器為&quot;櫻花&quot;不會忽冷忽熱前一手房客租了九年.再內科上班.因為職務高升加薪買了新房子才搬遷屋況愛惜的非常好.沒有養寵物.不會有異味社區內有泳池.健身房.會客室.超美中庭~~~在家猶如渡假注意事項:48000不含管理費3158另有車位可租3500車位管理費700希望挑到愛惜房子的好房客房客剛退租的照片~實際屋況會再全部重新精緻油漆整理過再出租歡迎來電:李小姐090-868-2121
附近有便利商店、傳統市場、公園綠地、學校、醫療機構。
本房屋近內湖高中公車站、成功路三段公車站、文德捷運站、南港火車站。",0908-682-121,男女皆可,Taipei,no
,西門捷運站/桂林路/西門商圈/貴陽街二段5天成交,45000,49000,https://rent.591.com.tw/rent-detail-12471123.html,萬華區康定路,依現場大樓名稱為準,,"4,000元/月",仲介: 王先生 (收服務費),No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台, 電梯",3房2廳2衛,42坪,11F/13F,電梯大樓,12471123,2022-04-25,"吉星商業有限公司成交收取半個月(租金)服務費附全套傢俱電出租近西門捷運站禁養寵物
本房屋近西門捷運站。",[],男女皆可,Taipei,no
,商用~雅璞涵館~租金含稅管理費車位~全包,69800,69800,https://rent.591.com.tw/rent-detail-12468226.html,中山區堤頂大道二段,,,,仲介: 陳先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 2陽台, 電梯, 平面車位",2房2廳1衛,36.8坪,7F/10F,電梯大樓,12468226,2022-04-25,"主要用途  ~  商業用  ~  有附坡平車位     租金含稅含車位含管理費 ~全包    預約專線 0921-345-168 經紀人陳怡誠    聖龍地產有限公司 (90)北市經證字第314號  
本房屋近劍南路站捷運站。",0921-345-168,男女皆可,Taipei,no
,世貿101捷運站旁時尚亮麗精英美套房,15800,15800,https://rent.591.com.tw/rent-detail-12345933.html,信義區吳興街42號,,,無,仲介: 李經理 (收服務費),No,"洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 陽台",分租套房,10坪,5F/5F,公寓,12345933,2022-04-25,"世貿101捷運站步行3分鐘，華納威秀101商圈近在咫尺，樓下美食商家林立生活機能一級棒，時尚精美新裝璜，房間廁所皆採光住戶單純素質高，歡迎社會上班精英入住，看屋請洽李經理0960-284-800
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近世貿101公車站、世貿101捷運站。",0960-284-800,男女皆可,Taipei,no
,單雙人精緻雅房(包水電網路近文大1分鐘),6000,6000,https://rent.591.com.tw/rent-detail-12493951.html,士林區華岡路47巷1號,,,無,屋主: 林先生 (仲介勿擾),No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅, 陽台",雅房,4坪,2F/4F,公寓,12493951,2022-04-25,"精緻單人/雙人雅房 6000元~10000元(包水電、網路)住戶單純，適合學生、單身上班族入住。1分鐘到學校、生活機能便利。隨時可看屋，歡迎來電。
附近有便利商店、學校。
本房屋近文化大學公車站。",0919-860-711,男女皆可,Taipei,yes
,全新裝潢，家具齊全，專人管理,11500,11500,https://rent.591.com.tw/rent-detail-12493957.html,萬華區環河南路二段35巷,,,,屋主: 陳小姐,No,"冰箱, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 桌椅",獨立套房,8坪,1F/2F,公寓,12493957,2022-04-25,"生活交通便利大套房，近龍山寺捷運站，華西街夜市生活機能交通非常便利，下樓出去就有公車站牌鬧中取靜【房型】生活交通機能採光極佳套房【租金】$11500/ 月【地址】台北市萬華區環河南路二段【樓層】公寓1/3樓【設備】電視、冰箱、冷氣、化妝台、衣櫥、、床傢俱家電齊全一咖皮箱入住❌禁寵物陳小姐 0931-128-443&lt;a href=&quot;;&quot; target=&quot;_blank&quot; onClick=&quot;return confirm(\'您即將開啟下列連結，確定嗎？\\n\\n;\\n\\n591租屋網提醒您，不明連結可能包含木馬程式\')&quot;&gt;法案查詢入口》》&lt;/a&gt;
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近龍山寺捷運站。",0931-128-443,男女皆可,Taipei,yes
,美樂，忠孝敦化，平面正一房，機能佳，搶租,32999,34159,https://rent.591.com.tw/rent-detail-12462906.html,大安區忠孝東路四段181巷,依現場社區名稱,,"1,160元/月",仲介: 蕭先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發, 桌椅, 1陽台, 電梯",1房1廳1衛,12.84坪,5F/6F,電梯大樓,12462906,2022-04-25,"盡可能不要591留言.有時候會沒辦法馬上注意591留言系統建議打電話或家LINE詢問感恩!!!詢問請加Line ID:0981518838.歡迎24小時待看.在請來店感謝您『我們除了服務本國優質的客戶外，也會提供給來台灣工作的人士，包括日本、歐洲、美國、香港等外商全方面的租賃服務。有空間大小的疑慮，請務必撥電話詢問再多的廣告詞，不如來一趟現場好好的感受一下熱誠貼心服務態度，讓您看屋無壓力，好輕鬆！！！免費看屋實施中！！！帶看辛苦-成交後酌收半個月服務費誠摯感謝您』Apart from domesticexcellent customer service, we will also provided to the people to come toTaiwan, including Japan, Europe, the United States,Hong Kong and other foreigninvestors of all aspects of leasing services.Professionals.Intimate.RelievedRenting so easy!Transactions will charge a service fee! Thaks you! 弊社は台湾現地の人だけではなく、日本やヨーロッパ・アメリカ・香港などからの外国人就職者にも、賃貸・部屋探しのサービスを提供しております。良質なサービスを提供し、また親切な案内で内見の時は気楽に見て回れます！物件の内見など無料案内、実施中！※賃貸物件の内見の案内は大変なので、契約後は案内の報酬として家賃の半月分を別途ご請求させていただきます。《美好》《快樂》【美樂房屋】((本公司真摯地傾聽客戶的心聲,為致力於提供更優質的服務而努力))
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近忠孝敦化捷運站。",0981-518-838,男女皆可,Taipei,no
,🔥古亭站【稀有】四米二高.垃圾代收,35000,35000,https://rent.591.com.tw/rent-detail-12475673.html,中正區廈門街,,,,仲介: 黃先生 (收服務費),,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台, 電梯",2房1廳1衛,31.85坪,4F/11F,電梯大樓,12475673,2022-04-25,"🔥歡迎預約看屋🔥黃品原0908-899-568(未接請麻煩用LINE聯繫，謝謝)LINE ID:party790804好屋要把握，搶先入住，錯過不在免費帶看，諮詢，成交將收取服務費《透過專業仲介誠信交易，安全有保障，杜絕惡房東/房客》----------------------------------------------------------------------------------------------------------租屋流程🔥確定地區，照片，簡介內容（是否自己所需）→提前來電諮詢（確認各項條件）→預約賞屋→帶看房屋（有意願者）→現場確認各項條件→收取斡旋or定金→訂定簽約日期起租日期→圓滿成交🔥加LINE請務必留下：截圖照片，您的手機及稱呼，相關希望租屋條件貼心小叮嚀：１)看屋請提前來電預約，以免耽擱雙方寶貴時間，或趕路危險!2)各項疑問，可透過電話諮詢3)走一趟現場，親自體驗房屋現況是否跟照片符合，好屋要把握，錯過不在!4)成交均收取半月服務費(僅收取一次----------------------------------------------------------------------------------------------------------歡迎屋主委託出租出售專職經營：房屋（租賃、代管、買賣）歡迎台歐美日主管商務人士、外商公司長期配合房屋租賃勤樸不動產科技有限公司黃品原(108)登字第356229黃慶雄(99(北市經證字第01652號
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近古亭站捷運站。",0908-899-568,,Taipei,no
