mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
,世運村10坪大套房設備傢俱全電梯大樓,9000,9000,https://rent.591.com.tw/rent-detail-12484795.html,汐止區勤進路83巷3號,,,,屋主: 林小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 沙發, 桌椅, 陽台",獨立套房,10.5坪,2F/7F,電梯大樓,12484795,2022-04-25,"全新裝潢舒適大套房.設備傢具全.環境優美.空氣佳,安靜舒適 停車方便,近南港.內湖科學園區,.中山高.北二高.遠東科學園區,遠雄購物中心就在附近.房客務必保持環境乾淨.不吃檳榔.無不良嗜好.生活單純
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近汐止行政大樓公車站、汐止秀峰路公車站、汐止火車站。",0952-811-981,男女皆可,Taipei,yes
,交通便利，近板橋商圈。,8000,8000,https://rent.591.com.tw/rent-detail-12477591.html,板橋區忠孝路,,,無,屋主: 丁先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",分租套房,6坪,2F/4F,公寓,12477591,2022-04-25,"全新裝潢
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、夜市。",0938-099-575,男女皆可,Taipei,yes
,近捷運優質住宅,23000,23000,https://rent.591.com.tw/rent-detail-12468747.html,三重區永福街58巷1弄4號,永福華廈,,,屋主: 林先生 (仲介勿擾),No,"洗衣機, 冷氣, 熱水器, 床, 衣櫃, 椅子, 1陽台, 電梯, 平面車位",1房1廳1衛,17坪,1F/5F,電梯大樓,12468747,2022-04-25,"居住環境:                坐北朝南採光佳，含一個平面車位           落地窗，中秋烤肉，種種花花草草，想養貓養狗（只限一隻)                環境清幽安靜單純，治安良好                廚房可開伙（但限電鍋．烤箱．微波爐等等電器用品）                提供基本家俱，房間客廳各一台冷氣，儲熱式電熱水器                後陽台可曬衣服冬被等等生活機能:                兩座公園綠地，全聯，７－１１，傳統市場，速食店，徐匯廣場，銀行，診所醫院，手搖杯，雞排消夜等等商家皆在附近                如有朋友開車前來，旁邊國小跟公園皆有公共地下停車場可臨停交通:                鄰近徐匯中學，三和國中捷運站，走路不用１０分鐘，國小旁邊有ＵＢＩＫＥ站，騎腳踏車去更快                搭乘３９號公車去台北車站平均２０分鐘聯絡:                如要約看屋請約假日或是平日晚間７點過後，謝謝
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近幸福戲院公車站、三和國中捷運站、徐匯中學捷運站。",0933-137-705,男女皆可,Taipei,yes
,鬧區稀有平面車位,2800,2800,https://rent.591.com.tw/rent-detail-12453846.html,板橋區富山街109巷,,,,屋主: 吳太太 (仲介勿擾),,,2坪,路邊,平面式,最短租期一年,12453846,2022-04-25,因車輛進入的巷弄略嫌狹窄，較適合1800cc以下的車型停放,0932-121-325,,Taipei,yes
,電梯二房下樓即捷運站、採光好大陽台裝潢新,30000,31506,https://rent.591.com.tw/rent-detail-12417598.html,三重區重新路三段130號,新站,,"1,506元/月",屋主: 許先生 (仲介勿擾),No,"冰箱, 冷氣, 熱水器, 天然瓦斯, 1陽台, 電梯",2房2廳1衛,25.02坪,7F/13F,電梯大樓,12417598,2022-04-25,"屋主自租、仲介大哥勿擾5月可起租 您要好房東、我要好房客，給彼此尊重跟安全的環境許先生 / 許太太0918376416 / 092094143610大特色：1.    捷運到站就到家(不用淋雨就能走到捷運站）,交通便利、公車站、機車好停2.    交通方便，到臺北市、東區、機場捷運線、淡水線近3.    方正格局、大邊間、採光通風好、陽台大， 衣服被子都好曬4.    無木板隔間、讓每一間都有獨立大空間，兩間都可放雙人床加書桌（真正兩房）5.    附近中山藝術公園、同安公園、健身房，散步、運動非常方便6.    集美國小、國中都在步行距離7.    樓下公車站可到士林、台北車站、東區、板橋8.    水、電、瓦斯、網路、第四台請自行繳交9.    9成新裝潢(原自住裝潢材料有講究)，讓你住的舒服又省心邊間採光好10. 附近可租汽車位、樓下可停機車、白班管理員可代收包裹電池交換站Gogoro 三重正義店站我的租房原則：您想租好房子、我想要好房客。房子乾淨給您、希望您有個舒服安全的空間您有問題我一定幫您處理大家本是有緣人、尊重鄰居也尊重自己只附冰箱、冷氣鄰近公園、國小、三和夜市商圈（10分鐘）、醫院、警察局衛浴乾濕分離、爐具、裝潢9成新押金：2個月租金30,000/月適合小家庭、新婚夫妻。聲明：不給掛學區或戶籍禁止 八大行業、吸毒、賭、開party、安神位、養寵物（發現者一律扣押金及要求搬離）歡迎：有正職工作、愛乾淨、生活單純、愛惜房子、想要簡單安全的租屋環境
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近111公車站、14公車站、227公車站、菜寮捷運站、台北火車站。",0920-941-436,男女皆可,Taipei,yes
,三重捷運650尺有裝潢,14000,14000,https://rent.591.com.tw/rent-detail-12453898.html,三重區永福街46巷,,,無,仲介: 廖先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 桌椅, 陽台",分租套房,10.5坪,5F/5F,公寓,12453898,2022-04-25,1 房1廳1衛 公園第一排，機車好停，冷暖一級空調，大空間，獨立洗衣機，大陽台,0920-013-107,男女皆可,Taipei,no
,景觀3房，重陽綠堤，交通便利，近學區,34000,34000,https://rent.591.com.tw/rent-detail-12441476.html,三重區集賢路136號,松景秀喜,,,屋主: 林小姐 (仲介勿擾),No,"冷氣, 熱水器, 天然瓦斯, 2陽台, 電梯",3房1廳2衛,37坪,10F/12F,電梯大樓,12441476,2022-04-25,"生活機能佳、交通便捷、是您最佳的選擇公車站牌：669三重-市政府、926三重-板橋、927三重-八里、928八里-三重、橘13三重-五股、橘19五股-三重學校：五華國小（步行13分鐘）、碧華國小（步行6分鐘）、碧華國中（步行15分鐘）、新北市立新北高級中學（步行17分鐘）鄰近區域：蘆洲、五股、八里、台北嚴禁養寵物、不可安置神位屋內設備完善，物品損壞需自行處理更換
附近有便利商店、傳統市場、公園綠地、學校。
本房屋近669公車站、926公車站、927公車站、蘆洲徐匯捷運站。",0960-626-325,男女皆可,Taipei,yes
,全新裝潢獨立套房近捷運三重、菜寮站,12500,12500,https://rent.591.com.tw/rent-detail-12493399.html,三重區重新路四段184巷25弄7號,,,無,屋主: 江小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,8坪,4F/5F,公寓,12493399,2022-04-25,"【全新裝潢 ~ 獨立套房 ~ 傢俱齊全 ~  即可入住】周邊有校區、公園、傳統市場、便利商店、全聯福利社 ~ 生活機能方便 ~ 廚房基本設備齊全 ~ 可開伙交通便利近捷運三重站、菜寮站及公車站，步行只要5 ~ 10分鐘行車經忠孝橋或中興橋至台北市區也只需8-10分鐘左右【獨立電錶ㄧ度 $ 5元】＊ 傢俱齊全、即可入住，小家庭、上班族首選，歡迎來電看屋！
附近有便利商店、傳統市場、公園綠地、學校。",0927-801-027,男女皆可,Taipei,yes
,三和捷仁愛街寧靜智能電子鎖兩房一廳可貓,19800,19800,https://rent.591.com.tw/rent-detail-12389477.html,三重區仁愛街377巷3號,,,無,屋主: 洪小姐 (仲介勿擾),Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發",分租套房,15坪,4F/4F,公寓,12389477,2022-04-25,"屋況描述:由設計師設計的精緻高雅裝潢風格，和一般房間設計就是不一樣 !入眼盡是休閒放鬆的寧靜氣氛房子漂亮, 住的舒舒服服,回家像度假 !讓辛苦工作的你, 回到家便能徹底釋放身心壓力, 一夜好眠, 蓄積滿滿能量 !可以養貓，不可抽菸，謝絕深夜製造聲響的人，因為這裡的環境從早到晚真的很安靜的，只適合喜歡安靜的房客！兩房一廳格局方正，空間寬敞，適合好朋友同事或家人兄弟姊妹一起生活，相互照應，減少都會生活的獨居的孤立寂漠感！交通:位處仁愛街和自強路的交會口仁愛街上密集的便利商店和美食小吃餐廳生活機能完善購物超方便:全聯步行3分鐘家樂褔布行3分鐘寶雅步行8分鐘離重陽橋5分鐘三和國中捷運站步行8分鐘公車站牌2分鐘高速公路5分鐘機車停車好方便鄰近溪美停車場, 加油站租金含水費 , 第四台 , 網路,電費一度5元設備齊全雙層冰箱電陶爐水槽流理台洗衣機電視除溼機掀床底衣櫃沙發茶几如有辦公書桌椅需求或其他家具可討論特別安裝最先進又時尚指紋智慧密碼電子鎖，省下按數字密碼的時間也不怕忘記帶鑰匙！每次換房客一定要刪除舊密碼，保護新住戶的安全！樓上有對講機，叫外賣外送收貨可以請送貨送上樓！一個房間各有一台變頻冷氣，每個房間都有對外窗！曬衣服的地方在窗台，有通風，衣服易乾，但因面對後巷，採光不太強烈，如果有此需求的房客，切勿前來！每一房皆禁菸，有抽菸習慣了的人也不適合！歡迎加line預約看房手機:    0989657870line ID: 0989657870洪小姐
附近有便利商店、傳統市場、百貨公司、公園綠地、醫療機構、學校、夜市。
本房屋近仁政街公車站、仁愛街公車站、三和國中捷運站。",0989-657-870,男女皆可,Taipei,yes
,優雅靜巷一樓,6500,6500,https://rent.591.com.tw/rent-detail-12485140.html,五股區西雲路215巷,,,無,屋主: 曹先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路",獨立套房,5坪,1F/5F,公寓,12485140,2022-04-25,"門前機車🛵好停。  俗俗丫租
附近有便利商店、傳統市場、學校。",0910-509-008,男女皆可,Taipei,yes
,南港中研院5p套房出租—,7500,7500,https://rent.591.com.tw/rent-detail-12488636.html,汐止區國興街16巷,迎旭山莊,,無,屋主: 陳小姐,Yes,"洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 桌子",獨立套房,5坪,1F/2F,別墅,12488636,2022-04-25,"［地點］中研院旁社區（靠近中研院騎車1分鐘，南港展覽館騎車八分鐘）胡適國小旁，優質別墅社區內［類型］套房/一樓［租金］7500［寵物］貓咪或小型寵可議［電費計算］一度六元中研院旁別墅社區，近中研院騎車1分鐘，南港展覽館騎車八分鐘，胡適國小旁，優質社區內！社區型管理，讓你不用等垃圾車！房間在別墅內，房間空間舒適，房內含單or雙人床組、冷氣，及工作桌（不含椅子）。社區住戶還可優惠使用社區內泳池（夏季開放）、公園、網球場，籃球場（場地須事先申請）房東免費提供機車停車位（不負保管責任）。租金內含水費、瓦斯費、管理費、垃圾處理費、回收處理費用。獨立電表/電費另收一度6元（含整棟公用電、飲水機、洗衣機、曬衣空間供電）陳小姐房東自租，免仲介費，仲介勿擾。0988111107
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、夜市。
本房屋近中研院公車站。",0988-111-107,男女皆可,Taipei,yes
,中正路商圈精品幽靜套房,10500,10500,https://rent.591.com.tw/rent-detail-12375019.html,新店區中正路284巷,,,,屋主: 陳先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 網路, 沙發, 桌椅",獨立套房,7坪,1F/5F,公寓,12375019,2022-04-25,"門前巷口有U.BIKER騎到七張捷運站2分鐘.交通便利,生活機能佳,附全套家電,備有監視系統.人身更有保障採光佳,屋況新,免管理費,豪華氣派,兩市場.公園.醫院.中正商圈近七張捷運站,北二高,多條公車路線經過,生活機能優良,附近有便利商店,家樂福,麥當勞,適合單身貴族,入住者數質高歡迎來電預約看屋！ 聯絡人:陳先生  連絡電話:0935645675竭誠為您服務！
附近有便利商店、傳統市場、公園綠地、學校、醫療機構。
本房屋近中正國宅公車站、中正路公車站、七張捷運站。",0935-645-675,限女生,Taipei,yes
,中和生活機能三房宅好房東尋優質房客,19500,19500,https://rent.591.com.tw/rent-detail-12493471.html,中和區連城路428巷6弄2號,,,無,屋主: 李先生,No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 沙發, 桌椅, 1陽台",3房2廳1衛,23坪,4F/5F,公寓,12493471,2022-04-25,"[中和生活機能三房宅 好房東尋優質房客]出租整層3房2廳公寓，收納空間完整、每間房間均有冷氣，附冰箱及完廚具可開伙。非專業包租公包租婆，現在裝潢均為當初自住設計，尋找優質房客中~附近生活機能方便，但又處於靜巷中，鄰近學校綠地(錦和運動公圓)，傳統市場(民樂市場)、全聯超市(民樂)，位於連城、員工路口附近，公車網絡發達，附近停車場多，也近64快速道路、國中中和交流站。有興趣有需求的朋友再請連繫，謝謝。
附近有便利商店、傳統市場、公園綠地、學校、醫療機構。
本房屋近中和高工(員工站)公車站、連城員山路口公車站。",0912-564-739,男女皆可,Taipei,yes
,全新裝潢.單獨樓層.設備齊全,12000,12000,https://rent.591.com.tw/rent-detail-12485323.html,永和區環河西路二段3巷,,,無,屋主: 陳小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 網路, 天然瓦斯, 沙發, 桌椅",獨立套房,7坪,2F/6F,公寓,12485323,2022-04-25,"*全新裝璜 *有對外窗. *持卡進出..*全新家具齊全*.一房一廳.*可炊-不挑鍋黑晶爐 *一層一戶*獨立洗衣機*乾`濕分離*機車停門口
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近262.241.57公車站、262.267.5公車站、249.綠2.公車站、頂溪捷運站。",0984-398-053,男女皆可,Taipei,yes
